0,1,2,3,4,5,6,7,8,9
0.0432086,0.045896217,0.269381848,0.149059334,0.107504652,0.134174075,0.128385363,0.073599338,0.03659293,0.010336986
0.039254703,0.068379161,0.311685962,0.137843705,0.121201158,0.119211288,0.095875543,0.068740955,0.031476122,0.005788712
0.030635928,0.039610088,0.202846975,0.166486152,0.123936253,0.167259787,0.143741297,0.084635618,0.03249265,0.006034349
0.029101857,0.022579027,0.136979428,0.159558455,0.106372303,0.183140994,0.20572002,0.101856498,0.039136979,0.010536879
0.057625886,0.054535539,0.160243592,0.168696601,0.149245592,0.177331394,0.120614434,0.076349755,0.029994546,0.004271951
0.061584433,0.041542162,0.173894031,0.224983602,0.143429779,0.145834852,0.11464179,0.065228482,0.024706654,0.003571168
0.084134615,0.060406328,0.120269851,0.187189826,0.163694169,0.159739454,0.112050248,0.072348015,0.032335608,0.00542804
0.035737562,0.039430806,0.201607647,0.167064958,0.139474256,0.189441669,0.121333913,0.072126874,0.026938953,0.005974365
0.041388072,0.060577695,0.176450923,0.160203263,0.146295801,0.162409735,0.130048141,0.083511634,0.033030222,0.005215298
0.06780818,0.058990841,0.119005632,0.144831902,0.146140281,0.166960578,0.149269014,0.093748222,0.044371125,0.00836225
0.05649993,0.065417305,0.144698342,0.15863174,0.143374669,0.168315452,0.133272955,0.081719381,0.041173192,0.006339696
0.072283652,0.08059947,0.139358494,0.129215023,0.154071096,0.182582473,0.127478754,0.070455999,0.037192726,0.005482957
0.058025499,0.073389997,0.14525444,0.162090008,0.157676801,0.165468018,0.123406342,0.073771385,0.032091097,0.007246377
0.04188887,0.055909169,0.165405126,0.19396181,0.144761741,0.13951488,0.130053329,0.080423189,0.038792362,0.007397213
0.029632317,0.035074988,0.130261248,0.140058055,0.149008225,0.218674407,0.166061926,0.085389453,0.033986454,0.007861635
0.0669381,0.090262922,0.132289007,0.147056794,0.166517149,0.163066731,0.118418329,0.072320751,0.037195501,0.00503761
0.076730529,0.077115625,0.156926928,0.182728411,0.153846154,0.152690864,0.099354963,0.062000578,0.031866757,0.005487629
0.064588329,0.070663469,0.149320544,0.166266986,0.152278178,0.161790568,0.122382094,0.076418865,0.029816147,0.005355715
0.102321934,0.104845034,0.103992635,0.134474411,0.180878994,0.157318695,0.102731085,0.064236762,0.040233216,0.007807972
0.064701249,0.058850006,0.114661866,0.1731743,0.141442557,0.160121526,0.14931923,0.087656127,0.041633847,0.006751435
0.039768382,0.045012564,0.189118322,0.197312357,0.142466951,0.143231727,0.120506938,0.071233475,0.040642412,0.008303289
0.055606872,0.056161094,0.15139479,0.198411232,0.160354702,0.134675781,0.114169592,0.081378164,0.038980233,0.007574358
0.06462561,0.115251361,0.132220887,0.119069504,0.191967758,0.167149827,0.101675741,0.058898395,0.04249452,0.006222159
0.037009299,0.053111153,0.171441054,0.16838295,0.152905199,0.168695001,0.126630469,0.079136242,0.035199401,0.006116208
0.036343399,0.060491676,0.216511808,0.161343399,0.139469609,0.155439412,0.116289199,0.075493612,0.031987998,0.004936121
0.087541687,0.054311577,0.149654597,0.231002859,0.164661744,0.13625536,0.098856598,0.05055979,0.021498333,0.004585517
0.057572718,0.053510532,0.147291876,0.200802407,0.149548646,0.164744233,0.117903711,0.068756269,0.030792377,0.006970913
0.06153782,0.058867704,0.130752222,0.201134799,0.167049105,0.154115733,0.119863157,0.069423005,0.02928783,0.006591848
0.071315372,0.07154177,0.150215078,0.173420874,0.155761829,0.162270772,0.118745755,0.067183609,0.024847181,0.003565769
0.053504525,0.073752894,0.2,0.142075353,0.135424121,0.163754999,0.12456325,0.073205641,0.029383288,0.003578194
0.032936126,0.070091037,0.429649915,0.132262601,0.086522093,0.097624158,0.070017023,0.056176449,0.021167937,0.002664496
0.069602752,0.071356309,0.168678762,0.163957645,0.151885075,0.162608754,0.11411614,0.06629797,0.026303365,0.004653672
0.077574567,0.090708236,0.125322205,0.155599198,0.173356246,0.161941001,0.110797431,0.071232765,0.02855857,0.004009656
0.075977934,0.108638415,0.112023571,0.144558676,0.188440321,0.153648445,0.105942829,0.074974925,0.030967904,0.004325476
0.084887298,0.069755761,0.11715954,0.179946004,0.165505117,0.150938658,0.128335531,0.069190682,0.030200289,0.003327683
0.094033031,0.065929675,0.105887054,0.188532232,0.177144379,0.145111881,0.119472563,0.071124134,0.028835908,0.003329782
0.063387722,0.069961263,0.155006456,0.179070313,0.147493837,0.182474469,0.122608287,0.054525179,0.022303087,0.002641155
0.058179764,0.069123773,0.162536186,0.186189367,0.155404928,0.155122502,0.121231378,0.062981007,0.024924098,0.003318506
0.052883247,0.054875619,0.141913816,0.158478966,0.145272386,0.193772414,0.149997154,0.071269995,0.026754711,0.003984744
0.053034869,0.048213517,0.183125269,0.179250969,0.134997848,0.166078347,0.129143349,0.072578562,0.029272492,0.003443823
0.051649802,0.05675319,0.16066872,0.155565332,0.149230092,0.18741751,0.141487022,0.066608007,0.026132864,0.003783546
0.039814251,0.0602162,0.179354446,0.140605968,0.147990256,0.190545067,0.127892814,0.078867235,0.03159257,0.002816687
0.088558895,0.06015389,0.165252409,0.178124551,0.148497052,0.164065871,0.107471595,0.058643751,0.024629656,0.003811304
0.074553889,0.065151072,0.127878307,0.179990806,0.161101592,0.157716578,0.124284341,0.073843454,0.029880062,0.004471562
0.099782521,0.063179623,0.113752811,0.196026392,0.167164289,0.147775443,0.115116665,0.06424859,0.027092779,0.004865642
0.018010529,0.036496061,0.451015319,0.184459486,0.091477655,0.089696394,0.068360844,0.041325258,0.015675098,0.002572933
0.046439769,0.056936429,0.253555687,0.182941791,0.123915118,0.139455628,0.108238288,0.062162039,0.023083564,0.002817285
0.052157274,0.048947596,0.172643664,0.189864823,0.142213444,0.167088451,0.128634035,0.071106722,0.023270169,0.003518301
0.0572,0.064622222,0.178311111,0.181688889,0.138577778,0.1652,0.122844444,0.065911111,0.021688889,0.003555556
0.047121336,0.060959944,0.159465141,0.164603527,0.143466075,0.179142824,0.13844447,0.075966367,0.02645101,0.003561836
0.054617414,0.068832454,0.151781003,0.154287599,0.145085752,0.180639842,0.140897098,0.075263852,0.024307388,0.003364116
0.052050473,0.046986552,0.208866014,0.232608335,0.138303171,0.126016935,0.104682052,0.061763241,0.024323427,0.00406774
0.042467182,0.055029123,0.214639659,0.194514475,0.145353386,0.150960619,0.107015561,0.062505433,0.024211075,0.002694949
0.070094135,0.089645185,0.138233164,0.148153512,0.165025344,0.165966691,0.123968139,0.069188993,0.025452571,0.003403331
0.066179184,0.087310905,0.162580083,0.161037132,0.157850602,0.1655989,0.115218193,0.056116459,0.023781572,0.003958005
0.096231981,0.156314354,0.115795625,0.114042411,0.218149942,0.149273668,0.082428897,0.041214449,0.022346524,0.003896032
0.047623037,0.065340314,0.187434555,0.168753927,0.15191623,0.167162304,0.120125655,0.064293194,0.023539267,0.003225131
0.066899688,0.074679596,0.149697448,0.15834179,0.159694817,0.167474725,0.134325553,0.062840606,0.022099448,0.003495321
0.083601506,0.091372818,0.139438548,0.153543307,0.161280383,0.162444368,0.120917494,0.054844231,0.028072578,0.004039712
0.041880609,0.045006028,0.164397018,0.146850025,0.141358218,0.203241506,0.151850694,0.074206367,0.026967897,0.003527258
0.038015616,0.064279517,0.400347031,0.126902753,0.108525909,0.09772064,0.076741068,0.055446013,0.026500513,0.004653364
0.05265547,0.058037741,0.291355943,0.150703586,0.116270021,0.134038,0.100512288,0.064976331,0.026781661,0.004085338
0.053636798,0.086702212,0.225250676,0.125815693,0.14459653,0.143402833,0.117260863,0.072059526,0.02650008,0.00429731
0.042153048,0.056698166,0.122058551,0.118862331,0.130442839,0.180285344,0.178895683,0.115527145,0.046785251,0.006855661
0.043145248,0.046573396,0.199419377,0.170758825,0.137372989,0.154946107,0.127366503,0.080021001,0.034590321,0.005065011
0.041087814,0.056601688,0.213435531,0.132439105,0.120720787,0.147547629,0.144415374,0.095846999,0.041419464,0.005564359
0.063547846,0.065740263,0.156370905,0.146988651,0.14560227,0.163528501,0.13518829,0.082247872,0.034885221,0.004513799
0.066521541,0.091631651,0.131574951,0.124689921,0.159368197,0.168278236,0.135169341,0.082114109,0.036095783,0.003999392
0.063205792,0.070512821,0.135910721,0.152617245,0.150657633,0.169888402,0.137704265,0.082967982,0.031785572,0.004052079
0.067829802,0.068313029,0.136219131,0.167120222,0.166128335,0.158269539,0.13654976,0.072153412,0.023067728,0.003738651
0.089949928,0.086522413,0.119158321,0.160050072,0.174952313,0.151019313,0.125327849,0.067209108,0.021906295,0.003397711
0.035982639,0.068885052,0.315956504,0.117328604,0.123162365,0.126149251,0.103700938,0.071218556,0.03145564,0.004526999
0.064543484,0.09064355,0.145670404,0.126166023,0.157589748,0.164609441,0.1284274,0.085272779,0.032130406,0.004569867
0.094727254,0.068447863,0.139830651,0.187093074,0.15973417,0.148736633,0.1082549,0.063050299,0.025638431,0.003440947
0.054122506,0.066279613,0.137157107,0.138365025,0.152509352,0.197825748,0.140819825,0.079800499,0.028483479,0.004169264
0.058682451,0.064703781,0.131397663,0.146450987,0.156860744,0.17329183,0.146604072,0.09195285,0.025361025,0.004184314
0.054470284,0.06749354,0.131472868,0.150077519,0.15121447,0.188217054,0.14501292,0.082067183,0.026666667,0.002894057
0.056035049,0.058313253,0.138663746,0.156801753,0.143745893,0.17796276,0.152201533,0.083285871,0.028652793,0.00381161
0.077196727,0.081109925,0.146329895,0.149057275,0.145460295,0.179769951,0.12810783,0.064034152,0.025416024,0.003438871
0.041724895,0.043821122,0.199141545,0.207426632,0.13276103,0.160161709,0.121730884,0.066979437,0.022259932,0.003443801
0.065172231,0.067877675,0.145659211,0.162423306,0.140441567,0.169090294,0.145852457,0.072853761,0.026957824,0.003430117
0.043276082,0.048376209,0.148616215,0.145803645,0.140741019,0.197367434,0.154466362,0.085464637,0.031875797,0.003375084
0.071339,0.089926153,0.139222516,0.144740142,0.167507315,0.157419535,0.12779713,0.071116065,0.026975059,0.003344016
0.059477487,0.0645308,0.144322604,0.162009197,0.150790843,0.163878923,0.14831472,0.077012482,0.02587296,0.003183587
0.05115363,0.071187394,0.139729882,0.131288689,0.143331458,0.192684299,0.152335397,0.082442319,0.03044457,0.004558244
0.088916796,0.095023516,0.125532491,0.134076974,0.151535298,0.165964886,0.133682992,0.069882544,0.029696388,0.005269508
0.067357513,0.083502961,0.124213546,0.140636566,0.15372872,0.168671355,0.147714656,0.075360844,0.034002591,0.004533679
0.050407771,0.059565229,0.153533554,0.158627216,0.149024411,0.184234698,0.136053664,0.078241991,0.02638684,0.003200935
0.048048615,0.061372386,0.150109459,0.146108553,0.141164037,0.181361818,0.149958481,0.08673662,0.030799426,0.003963161
0.050353185,0.063378913,0.139427127,0.135798069,0.137709805,0.191594842,0.160683041,0.084083987,0.03146264,0.004925151
0.055949416,0.090630389,0.137829725,0.130867982,0.146899151,0.178322795,0.137574248,0.081497094,0.035000319,0.004598582
0.086967025,0.115956033,0.121633048,0.126585336,0.187220679,0.163183959,0.106856706,0.059387205,0.026895358,0.004871764
0.02993977,0.059996491,0.361382375,0.135956962,0.106835858,0.12695164,0.08829893,0.0604643,0.026197298,0.003099234
0.063014528,0.062893462,0.176755448,0.17027845,0.154116223,0.160472155,0.114467312,0.065799031,0.026997579,0.004237288
0.078448679,0.09672395,0.131716941,0.145111884,0.174913037,0.150563315,0.113493588,0.073412595,0.030891439,0.004101552
0.065897511,0.08210872,0.140174323,0.134658301,0.155838141,0.15954356,0.138826898,0.083919323,0.033559308,0.004715988
0.041796302,0.067801585,0.243029058,0.122160258,0.121925448,0.14088641,0.127443499,0.088112709,0.039506898,0.006750807
0.069350975,0.086270484,0.132504468,0.133150831,0.164404395,0.16064028,0.134139386,0.082582411,0.031557735,0.004524543
0.113455317,0.132840325,0.095348142,0.136157255,0.218890188,0.133085017,0.087925831,0.056795628,0.021641608,0.00318099
0.087607703,0.082576765,0.128202163,0.151043775,0.174521483,0.159428671,0.120395536,0.066385243,0.025385994,0.003353958
0.080464401,0.097568122,0.113792851,0.135218283,0.173491064,0.158621447,0.128479344,0.078559918,0.029446235,0.003406094
0.058610184,0.075051985,0.185115334,0.144010832,0.143962474,0.149620388,0.127230524,0.078243629,0.033077035,0.004545674
0.049036778,0.08017124,0.149056237,0.12205682,0.146137381,0.190163456,0.14453201,0.080998249,0.033129013,0.004037751
0.043600168,0.068414412,0.138721436,0.123650638,0.145170335,0.179657928,0.153722137,0.101219683,0.038483107,0.005467545
0.099751998,0.082832736,0.13287407,0.163957013,0.15662717,0.157233398,0.117773491,0.063929457,0.02132819,0.002976026
0.049007303,0.074109995,0.162882246,0.152042446,0.155522592,0.161455956,0.117412141,0.080842081,0.038224555,0.007701963
0.050398958,0.083618303,0.188365087,0.143217717,0.157181241,0.153476633,0.109224882,0.076290506,0.032690116,0.004111708
0.036254883,0.064758301,0.30267334,0.160644531,0.128417969,0.116943359,0.090698242,0.067016602,0.02746582,0.004089355
0.068567582,0.093042266,0.167067366,0.133120162,0.160672212,0.154277059,0.111867096,0.070635188,0.034139539,0.005625811
0.057547298,0.064897237,0.15538315,0.142643256,0.146263781,0.167878046,0.14188104,0.087818157,0.031740847,0.003511637
0.039118065,0.058931112,0.178266613,0.151849218,0.153932128,0.163432229,0.130410486,0.089260313,0.030380004,0.004013412
0.045163585,0.068219535,0.129326695,0.115516833,0.151730678,0.171171171,0.157835467,0.116880038,0.039532954,0.004267425
0.057455235,0.077982931,0.114464216,0.102973169,0.154236626,0.158866514,0.148993139,0.140012272,0.039493501,0.00502036
0.050920359,0.064193877,0.146193692,0.134076404,0.143233743,0.173526963,0.151096106,0.092868375,0.0371381,0.005041162
0.051844375,0.067994127,0.143053771,0.118370343,0.147045329,0.176362635,0.147917049,0.099284272,0.0423931,0.005505597
0.037375795,0.04897518,0.183636137,0.149087432,0.140897185,0.172161477,0.139733089,0.090383736,0.033259884,0.003908036
0.055330473,0.081784239,0.128535113,0.124602796,0.153916428,0.178503337,0.148911662,0.089569431,0.03233238,0.005322529
0.038883525,0.061923988,0.174054244,0.13464408,0.14109541,0.172693759,0.145484069,0.091240235,0.035109278,0.004432546
0.052539013,0.069071374,0.143355078,0.13938987,0.154643131,0.171111538,0.144538245,0.089568943,0.030986186,0.003837299
0.042510336,0.061450935,0.136011873,0.1225485,0.146012227,0.185766282,0.161136436,0.101381674,0.037492491,0.00484116
0.09647883,0.125361028,0.106280342,0.122995145,0.207368033,0.152399681,0.100442451,0.061297855,0.023658821,0.002949671
0.054502593,0.067939651,0.12776992,0.126968411,0.146628949,0.170957096,0.152569543,0.102357379,0.042621405,0.006223479
0.053526997,0.069358049,0.131158248,0.12761259,0.144065688,0.173519532,0.153489674,0.100491416,0.040557353,0.005691714
0.056647919,0.076625422,0.144521935,0.121934758,0.151046119,0.168548931,0.146771654,0.092418448,0.035770529,0.004904387
0.056390027,0.074798968,0.134931472,0.138724523,0.14585546,0.170535579,0.152076063,0.083699995,0.036463865,0.005714864
0.05094053,0.061338941,0.153405772,0.143883631,0.146687697,0.168477626,0.142014254,0.094520388,0.033824045,0.004439771
0.066206897,0.107024266,0.134048531,0.12357599,0.15816092,0.178799489,0.138595147,0.060178799,0.027994891,0.005210728
0.054962089,0.077742207,0.138904802,0.118921651,0.146992418,0.187026116,0.153192923,0.087110362,0.029991575,0.004785173
0.049484041,0.073098152,0.135205184,0.114086873,0.147972162,0.187185025,0.158915287,0.092776578,0.035085193,0.005327574
0.072754872,0.099795256,0.124046879,0.117092629,0.153840723,0.175550692,0.150840158,0.066471336,0.033747529,0.005506919
0.063179479,0.087747127,0.133168259,0.137578829,0.165086857,0.16497079,0.133593841,0.077068905,0.032963207,0.004333191
0.064695192,0.07837436,0.139732364,0.145184206,0.156054849,0.173566826,0.133454485,0.075499752,0.030265984,0.003105898
0.058174592,0.076332739,0.130327532,0.122447581,0.151774702,0.184253803,0.14279841,0.093874195,0.035219953,0.004111279
0.06749421,0.098581355,0.139801679,0.126881876,0.164121309,0.180225825,0.122973364,0.062934279,0.031666184,0.00492183
0.062811018,0.080561107,0.14732965,0.143176208,0.144312527,0.176638846,0.139845617,0.069041182,0.030798166,0.005015477
0.042013747,0.057581137,0.123401156,0.113204971,0.139287177,0.176293869,0.176157313,0.121216259,0.044790386,0.005280168
0.060520661,0.063550217,0.12336633,0.133617501,0.138795928,0.162574418,0.171627858,0.099517385,0.039348998,0.006129566
0.055746322,0.077578532,0.182033999,0.125567002,0.150663445,0.15604731,0.132943321,0.083937428,0.03018356,0.00466319
0.066616713,0.08074645,0.118675516,0.124206094,0.158888175,0.166238493,0.156212089,0.087739956,0.034860487,0.00524513
0.076851644,0.071984374,0.118287489,0.156008838,0.152966794,0.157257677,0.144545134,0.083159883,0.033910788,0.004547056
0.074166093,0.114508511,0.172759028,0.133006986,0.167125849,0.150792089,0.106218636,0.055028043,0.022532717,0.003517662
0.044168804,0.118837626,0.183948839,0.100144067,0.154748937,0.176113005,0.121437858,0.063986788,0.031800134,0.004603113
0.06942457,0.12553662,0.138979229,0.114262174,0.181171675,0.173539742,0.10541607,0.058280213,0.029226833,0.003989419
0.06494578,0.177549898,0.132681125,0.078657866,0.205720572,0.181989628,0.089383938,0.043925821,0.021177118,0.003418199
0.073224319,0.210092206,0.109458291,0.075205302,0.243336695,0.161324017,0.071963694,0.035405561,0.017360611,0.002161072
0.058459488,0.115157574,0.126344854,0.097876797,0.173188613,0.173807484,0.124393031,0.089545844,0.035418452,0.005188994
0.063175897,0.08671596,0.138222423,0.127860772,0.147955334,0.180021126,0.146295458,0.072657311,0.030632262,0.005256275
0.050102396,0.093489546,0.161023003,0.1160642,0.155212649,0.191122541,0.133257132,0.0685336,0.026479973,0.004191075
0.047346971,0.085903788,0.139483778,0.110476267,0.152988653,0.183314688,0.144717916,0.092016941,0.036918651,0.005713601
0.110567515,0.093210244,0.116183102,0.208882838,0.171020165,0.130264613,0.094188718,0.049646899,0.022504892,0.003360844
0.070496808,0.103987418,0.127347581,0.135396429,0.170228513,0.168563234,0.12632991,0.062910538,0.029928763,0.004672033
0.062980124,0.087489331,0.147421046,0.154371418,0.158090477,0.177966102,0.124984758,0.053956835,0.028106329,0.004389709
0.054379894,0.079621198,0.120196686,0.111819341,0.150027317,0.179275178,0.155017301,0.101293025,0.042396649,0.00495356
0.07850429,0.092618079,0.139351703,0.1481655,0.169336183,0.165822377,0.113876607,0.05806565,0.028842494,0.005241428
0.061875916,0.092412801,0.122839045,0.123751833,0.168755013,0.158852654,0.132603104,0.091168091,0.041352032,0.005974608
0.058247915,0.074281583,0.184555008,0.14585216,0.14497431,0.153417159,0.138442075,0.069685781,0.026180579,0.003950324
0.068790143,0.064254817,0.135011142,0.16529034,0.155275921,0.158815048,0.13181282,0.083523398,0.031957006,0.004666405
0.062639157,0.068724952,0.136188214,0.14002276,0.155558854,0.169536391,0.136336648,0.087452377,0.037924892,0.004799367
0.044422178,0.072269539,0.160487642,0.136481296,0.148296593,0.171217435,0.143453574,0.089512358,0.028849365,0.004425518
0.058364187,0.08835409,0.150387075,0.139818243,0.163412992,0.16580276,0.12332548,0.076371592,0.029653315,0.003870751
0.059050525,0.087468964,0.135211942,0.128929971,0.158724461,0.172006342,0.137126447,0.0828921,0.033144874,0.004846092
0.045854362,0.063590483,0.173792358,0.157534247,0.153604903,0.153677001,0.127433309,0.085364095,0.034390771,0.003965393
0.072009821,0.089512452,0.132655209,0.160715538,0.172465802,0.149666784,0.116380218,0.073202385,0.028761838,0.0042792
0.117772709,0.083595815,0.101227327,0.188262554,0.187683285,0.130118388,0.102204844,0.06118533,0.023894863,0.003330799
0.060909737,0.077540867,0.143745558,0.151243781,0.154015636,0.163432836,0.135074627,0.080206112,0.029850746,0.003624733
0.055685431,0.082709931,0.142135777,0.136431644,0.155273985,0.167804376,0.145174864,0.078361698,0.031606508,0.004254722
0.050189633,0.081163085,0.135714286,0.133881163,0.147471555,0.170101138,0.1517067,0.091403287,0.033249052,0.004551201
0.052510892,0.06432011,0.136321945,0.136436597,0.130589314,0.183558817,0.162577391,0.089543683,0.038637927,0.004930062
0.087116883,0.129177489,0.124865801,0.125454546,0.190372294,0.145419913,0.10621645,0.059220779,0.025004329,0.004363636
0.043001135,0.066049744,0.150951185,0.13901407,0.143348584,0.17461901,0.148061509,0.094774502,0.035295332,0.004472118
0.04127587,0.066894039,0.14429114,0.13599721,0.146035191,0.169560499,0.145298814,0.102162623,0.042671111,0.005077126
0.062555011,0.077098789,0.139674756,0.149063247,0.163774676,0.162643028,0.130328178,0.080388952,0.030282074,0.003667379
0.073257892,0.084682441,0.128323136,0.138069197,0.160430993,0.167036656,0.118306351,0.080405003,0.041853917,0.006010071
0.066099714,0.080367579,0.129458708,0.144532667,0.157027125,0.167546653,0.131393334,0.081697634,0.036233929,0.005159002
0.049458372,0.072918601,0.137233055,0.126709997,0.14175178,0.171897245,0.144103993,0.099659548,0.049458372,0.005571031
0.059779614,0.07892562,0.131955923,0.135812672,0.148415978,0.180922865,0.133402204,0.087121212,0.037672176,0.005716253
0.063913006,0.079859022,0.131436431,0.128556692,0.148757844,0.176007909,0.138442362,0.08600533,0.040101436,0.006103327
0.050818383,0.082517333,0.1617111,0.131763276,0.15023944,0.167250375,0.132406547,0.079908513,0.037416911,0.00521764
0.135116975,0.089915094,0.104025411,0.160405595,0.19015332,0.13468939,0.096267791,0.059434366,0.02596054,0.003115265
0.088879487,0.081687116,0.155172975,0.15367592,0.162235168,0.145116673,0.106486152,0.070752107,0.03039672,0.004849155
0.07969589,0.105002924,0.117709607,0.136370886,0.178956882,0.160508267,0.115263969,0.072518475,0.029188155,0.004253283
0.053332137,0.076603254,0.149587222,0.136097152,0.155629337,0.166786313,0.136426179,0.087939698,0.033171811,0.004127782
0.042736911,0.066346049,0.177232484,0.146628047,0.143512952,0.168269756,0.13285605,0.076456443,0.036998579,0.006885998
0.086836506,0.066076255,0.146471908,0.176030824,0.162459026,0.166082006,0.104318822,0.060383001,0.025533383,0.004198056
0.035926085,0.048345509,0.444520842,0.159561667,0.09204985,0.089127632,0.061237645,0.043919209,0.020627417,0.003652772
0.046236955,0.070595457,0.21893186,0.155604665,0.142786986,0.141804788,0.108950276,0.075039902,0.034352363,0.004935543
0.105539359,0.089706212,0.106077596,0.176407266,0.200941915,0.135142409,0.095895941,0.058084772,0.028122898,0.003633102
0.043547261,0.061702533,0.277090078,0.15971561,0.137751539,0.134006221,0.093315559,0.058718974,0.027359868,0.005268838
0.073449775,0.088246511,0.175501487,0.163221722,0.170238731,0.140797803,0.090992297,0.064602242,0.028601937,0.003432232
0.07286939,0.083165238,0.158472012,0.165658094,0.16876786,0.150781644,0.102118003,0.065179022,0.027735754,0.004538578
0.034331824,0.052068664,0.258935028,0.208236593,0.1463099,0.120199444,0.08666692,0.059528794,0.027899364,0.004795798
0.065411141,0.053899204,0.197718833,0.207851459,0.144986737,0.129018568,0.102758621,0.06535809,0.027798408,0.004244032
0.053988531,0.063639331,0.168259593,0.192036925,0.156557415,0.143503194,0.113338617,0.075434752,0.028952399,0.004009511
0.065386208,0.086094429,0.149409816,0.158314351,0.174622075,0.146873059,0.1123421,0.075326154,0.027075999,0.00372748
0.041785544,0.052484546,0.212077984,0.200725155,0.15085592,0.128328578,0.108059914,0.068473609,0.030908226,0.005230623
0.052794876,0.075914527,0.165040284,0.179402492,0.175649302,0.144222589,0.108942601,0.067957764,0.026322374,0.003002552
0.065878419,0.087199864,0.168269813,0.169214741,0.165265428,0.140551935,0.101398008,0.070384997,0.027160613,0.004336976
0.086555374,0.134045114,0.135001697,0.130928503,0.199802512,0.139815472,0.091646866,0.054278397,0.024254019,0.003147468
0.069854917,0.075228372,0.139530718,0.167875694,0.150904532,0.160711087,0.119962386,0.070795271,0.037345513,0.006582483
0.076093261,0.070950779,0.201407416,0.169392569,0.161543518,0.143486835,0.092100684,0.055175347,0.025519081,0.003711866
0.059922101,0.062968141,0.169105163,0.170478378,0.149056227,0.170777989,0.113102966,0.068211325,0.031134525,0.004244482
0.107013396,0.064026793,0.124507486,0.209810875,0.160874705,0.150433412,0.102994484,0.049211978,0.025216706,0.003900709
0.095965104,0.160679234,0.110172924,0.111668484,0.220314691,0.155507088,0.087365633,0.040816327,0.014550553,0.002773018
0.058599012,0.085027904,0.165565463,0.176502662,0.151581243,0.163127847,0.120918596,0.053467188,0.021361216,0.003463981
0.063443581,0.068243302,0.160223405,0.180993106,0.145431539,0.164848591,0.129417925,0.058338424,0.025089449,0.003272537
0.056613019,0.131619615,0.160303042,0.112962195,0.178885078,0.184576533,0.09826241,0.054163055,0.019750481,0.002600731
0.051547353,0.064457494,0.1276566,0.13357569,0.152544743,0.19062267,0.164476137,0.084824758,0.025540641,0.004194631
0.0718538,0.083806359,0.124971157,0.144399834,0.158013752,0.158567539,0.152014398,0.077391666,0.025151138,0.003461166
0.059453178,0.072603829,0.131017188,0.13230167,0.145085326,0.190592697,0.15542235,0.081411707,0.028136277,0.003241788
0.084463262,0.090036979,0.11715526,0.141111528,0.164853422,0.155688944,0.144487915,0.072511925,0.026314379,0.002894046
0.068217256,0.088162682,0.140527547,0.144880457,0.15514553,0.172427235,0.135005198,0.068737006,0.02358368,0.002858628
0.104129982,0.09108372,0.11741636,0.185449016,0.158556107,0.148231151,0.119337282,0.055226509,0.016567953,0.003201537
