0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
-0.9342582177,-0.6556616176,-0.751883235,-1.000829063,-1.169501414,-0.9822360119,-0.3572821315,-0.3266967617,-0.4988396013,-0.3443030275,-0.3065119582,0.1777411829,-0.1199427856,1.110791288,-0.6765514063
-0.7232610793,-0.4424543889,-0.5186247782,-0.7988222537,-1.035496512,-0.9822360119,-0.4438135236,-0.6472693768,-0.5196804669,-0.544981523,-0.002759809257,0.4526985529,0.1766115496,1.564517566,-0.4678146365
-1.023269374,-0.7456051221,-0.8502855414,-1.086047564,-1.226032661,-0.9822360119,-0.515923017,-0.03818140816,0.01622750691,-0.4720075246,-0.4346527015,0.06174779195,-0.2450470625,0.9193825267,-0.764609005
-0.668059553,-0.386674654,-0.4575991977,-0.7459727967,-1.000437861,-0.9822360119,-0.7322514973,-0.2946395002,-0.03438602395,-0.3078160284,0.07670848291,0.5246334929,0.2541967342,1.683222413,-0.4132044727
-1.289154987,-1.014275754,-1.144223498,-1.340604116,-1.394897394,-0.9822360119,-0.7178295986,0.410620253,0.2990678264,0.03881046374,-0.8174224717,-0.2847365694,-0.6187465907,0.3476245858,-1.02764624
-1.315242665,-1.040636688,-1.173063564,-1.36558023,-1.411465755,-0.9822360119,-0.8332047881,-0.5831548538,-0.7072482578,-0.6544425205,-0.8549783754,-0.3187322878,-0.6554125569,0.2915258867,-1.053454446
-1.130437555,-0.8538958361,-0.968760534,-1.18864944,-1.294095487,-0.9822360119,-0.4870792197,-0.2946395002,-0.2189765483,-0.2895725288,-0.5889323538,-0.07790661901,-0.3956708519,0.6889290709,-0.8706291151
0.4010134851,0.6935963933,0.724266722,0.277548351,-0.3214664364,-0.9822360119,-0.3861259289,0.410620253,0.2365452295,0.05705396332,1.615749415,1.917778031,1.756768032,3.982147101,0.6444158074
-0.004180327158,0.284158377,0.2763228112,-0.1103806502,-0.5788062158,-0.9822360119,-0.2995945368,-0.3908112848,-0.2725673457,-0.1253810325,1.03243112,1.389756533,1.187272244,3.110822107,0.2435627524
0.3297419493,0.6215783235,0.6454756607,0.2093136078,-0.366731198,-0.9822360119,0.08979672765,-0.7113838998,-0.4660896695,-0.0341635346,1.513146687,1.824901728,1.656596612,3.828885455,0.5739077887
-0.9605211868,0.5130806342,0.2012707457,-0.1945973185,-0.3614602797,0.01467580238,0.3782347013,6.405328155,2.939903231,0.6590894496,0.3427911909,-0.480540083,-0.449606478,0.5188122412,-0.7702735796
-1.159088767,0.1583804837,-0.1448352012,-0.4918553161,-0.5938645656,-0.1138103183,0.7243602697,2.526399513,0.9510891946,0.3307064571,-0.03162508758,-0.6588690185,-0.6909601885,0.1608322647,-0.9579832632
